Cust_ID,Name,DOB,Salary,Balance,Loan,Attendant
5094,David Keller,1/23/1984,70817.4,4138.64,48140.86,Currie
5095,Renee Jones,10/25/1988,80260.99,4641.22,18901.35,Ivy
5096,James Salas,11/8/1977,56043.05,2423.72,19673.89,Ivy
5097,Christine Ryan,5/24/1963,36471.47,2142.73,33020.15,Marvel
5098,Zachary Morrison,3/17/1988,62053.02,4110,21540.79,John
5099,Erica Romero,10/5/1990,57613.56,2882.67,47609.96,Marvel
5100,Jennifer Anderson,2/1/1954,90694.21,3580.02,44828.97,John
5101,Nancy Gonzales,5/28/1964,47079.67,3302.73,26157.03,Currie
5102,Marcus Baker,8/11/1948,97671.4,1188,32593.99,Marvel
5103,Christina Nelson,1/21/1979,97069.67,4301.56,3843.5,Marvel
5104,Joe Smith,9/14/1986,47334.22,1380.99,35090.8,Marvel
5105,Benjamin Wells,5/28/1980,54363.64,4695.27,35652.84,Currie
5106,Aaron Gregory,5/22/1990,92688.9,1627.57,18600.77,Ivy
5107,Margaret Carrillo,10/3/1970,97663.56,3802.46,11764.46,Currie
5108,Julie Harmon,9/22/1994,61040.74,1780.95,45838.84,Marvel
5109,Katherine Marquez,1/11/1967,52469.79,1930.03,21908.54,Currie
5110,Todd Horne,3/12/1977,66826.58,1895.01,33031.6,Marvel
5111,Diana Hawkins,11/6/1958,78143.84,3865.52,2633.11,John
5112,Krista Burch,12/9/1944,49143.22,3005.67,21289.29,Ivy
5113,William Alvarez,11/19/1974,81553.12,4473.29,41045.68,Currie
5114,Margaret Morgan,12/10/1985,33616.01,1883.18,19991.22,Marvel
5115,Jasmine Hall,11/28/1979,33450.61,3613.97,30554.9,Marvel
5116,Gabriel Lopez,1/11/1949,57040.14,3888.27,11282.93,Ivy
5117,Alexandra Thompson,8/20/1988,54743.12,1181.67,21409.76,Ivy
5118,Paige Adams,9/24/1968,52094.33,2302.65,46454.25,John
5119,Joseph Sanchez,3/26/1952,64371.38,2672.68,28756.14,Ivy
5120,Vincent Jones,8/22/1947,52451.35,2100.59,45194.64,Currie
5121,Mrs. Elizabeth Martinez DDS,10/19/1959,43458.05,1949.51,45198.95,Ivy
5122,Joseph Williams,4/7/1972,51662.87,3588.89,47263.24,Marvel
5123,Daniel Daniel,3/22/1988,98243.3,1471.4,44874.19,John
5124,Michael Bailey,11/27/2000,58777.94,3692.26,1160.78,Currie
5125,Rebecca Jones,11/30/1968,61129.89,4707.7,46766.73,Ivy
5126,Brian Allen,6/16/1975,70358.15,3043.39,7735.51,Ivy
5127,Oscar Mckee,7/14/1996,98833.85,3251.45,2956.39,Currie
5128,Kimberly Tucker,11/25/1981,46912.09,810.2,3714.04,Ivy
5129,Kim Nelson,1/23/1949,77689.75,4390.15,18096.89,Marvel
5130,Kayla Wilson,5/30/1945,80118.93,1784.52,31419.4,Currie
5131,Kelly Thomas,3/30/1999,72512.71,3267.73,20713.25,Marvel
5132,Ralph Lee,6/28/1963,36200.48,4906,2252.16,Currie
5133,Shawn Henderson,11/16/1951,77381.06,3179.76,24347.65,Marvel
5134,Marc Morris,12/6/1994,34486.63,3761.19,22664.41,John
5135,Pamela Butler,1/18/1956,71729.99,2503.94,38085.61,Marvel
5136,Taylor Powell,9/5/1971,81770.68,771.65,14701.03,Ivy
5137,Robert Bauer,2/18/1950,44767.89,4089.2,11659.03,Ivy
5138,John Stevens,9/17/1946,88913.54,657.49,13541.01,John
5139,Rachel Fernandez,3/22/1988,32124.77,3652.96,15883.25,John
5140,Danielle Obrien,6/6/1993,89066.9,603.15,30359.08,Currie
5141,Brandon Williams,12/6/1973,62223.03,4380.37,24104.75,Ivy
5142,Erin Patterson,6/22/1997,45231.16,1209.36,17507.83,Currie
5143,Joshua Lane,3/28/1972,39364.47,2814.22,19341.39,Marvel
5144,Amanda Morales,5/4/1960,96731.5,3187.18,19175.26,Ivy
5145,Patricia Cantrell,5/21/1977,35086.59,2558.95,48647.93,Marvel
5146,Annette Morse,12/4/1983,43936.54,2033.44,12416.85,John
5147,Drew Rodgers,11/4/1996,54347.56,2605.16,41085.02,Marvel
5148,Gregory Murray,2/10/1964,73416.44,1901.37,35702.33,Marvel
5149,Joshua Davis,12/24/1986,68136.08,2471.55,1272.93,Marvel
5150,Alexander Martinez,3/29/1978,38795.04,2115.11,49665.63,Marvel
5151,Robert Lee,11/27/1961,50280.96,3047.92,38065.53,Ivy
5152,Kathleen Watts,5/18/1970,46712.62,1570.66,34440.03,John
5153,Maria Watson,4/16/1979,44948,4948.95,20860.91,Currie
5154,Dana Norman,7/21/1977,58780.1,2753.91,28204.95,Ivy
5155,Cynthia Griffin,11/6/1944,79282.2,1373.73,13410.27,John
5156,Stephanie Huff,6/25/1949,45221.71,2646.8,2738.69,John
5157,David Gonzalez,1/7/1994,55667.52,4398.87,41965.06,Currie
5158,Mary Harrison,3/29/1981,57364.22,598.13,44927.74,John
5159,Theresa Pena,4/23/1980,98351.96,3557.99,8961.06,Currie
5160,Shelia Stanley,8/10/1951,96826.64,2965.86,39565.75,Marvel
5161,Christopher Taylor,11/24/1976,86009.63,1263.01,37316.48,Currie
5162,Nicholas Roberts,5/25/1954,46916.12,4178.64,9740.38,Marvel
5163,Raymond Baker,7/1/1972,34762.61,2159.98,21669.61,Marvel
5164,Joseph Padilla,3/17/1988,52183.29,1822.11,21715.14,Ivy
5165,Carl Melendez,8/10/1984,48675.62,4226.56,38238.25,Ivy
5166,Bryan Lewis,6/28/1983,65414.81,3373.36,42045.38,John
5167,Jacob Grant,5/29/1959,84440.95,4542.17,5643.98,Ivy
5168,Eric Walker,6/8/1999,90082.61,3334.48,28585.49,Currie
5169,Mr. Christopher Johnson,12/3/1976,89140.49,3833.68,38325.68,Currie
5170,Terri West,8/11/1992,55177.29,4264.01,39523.34,Currie
5171,Joel Mullen,1/27/1978,78106.4,746.33,8251.68,Ivy
5172,Deborah Cox,9/12/1999,51898.39,3992.22,26749.75,Ivy
5173,Timothy Davis,1/13/1968,34263.39,3261.68,43020.38,John
5174,Daniel Romero,1/25/1984,79109.57,812.79,16607.41,Currie
5175,Ronald Lyons,3/22/1944,30687.93,2788.6,21830.73,Marvel
5176,Virginia Hutchinson,1/1/1974,58642.78,871.06,40413.57,Marvel
5177,Laura Shepherd,6/1/1961,53056.55,3811.76,5376.66,John
5178,Daniel Byrd,8/7/1969,78536.43,2959.26,43115.17,John
5179,James Davis,12/13/1963,83637.18,4791.08,16246.68,Currie
5180,David Larson,9/17/1990,51286.62,1324.11,1071.07,Marvel
5181,Anthony Beard,1/26/1993,86813.89,3227.15,12473.8,Ivy
5182,Peter Carr,6/7/1967,50574.17,1452.12,5385.53,John
5183,Kenneth Wilson,6/17/1996,61242.85,3263.29,5526.86,Marvel
5184,Heather Wilson,3/19/2004,80891.3,3751.92,34948.95,Marvel
5185,Andre Moore,2/13/1973,78504.42,3750.37,11484.84,John
5186,Jonathan Hansen,12/17/1944,99115.79,4167.83,46802.38,Marvel
5187,Jason Cowan MD,10/21/1943,45761.27,4340.98,26305.78,Currie
5188,Robin Mccoy,9/18/1979,76362.25,847.72,23544.81,Ivy
5189,April Olson,8/18/1987,72677.73,2044.7,22279.89,Currie
5190,Robert Wilson,5/9/1983,94056.89,3592.05,34936.79,John
5191,Bryan Jones,5/15/1963,40945.35,2743.64,23160.88,Marvel
5192,Regina Callahan,11/7/1967,82625.87,1358.04,7301.42,Currie
5193,Anna Miller,10/23/1966,69778.8,2987.19,44128.44,Marvel
5194,Rachel Smith,1/27/2004,49226.61,2333.46,21991.37,Ivy
5195,Tony Davis,8/3/1976,63210.44,2255.17,4626.22,Currie
5196,Mark Gross,6/27/1980,53364.36,4143.89,26938.93,Marvel
5197,Diane Payne,7/4/1991,70551.94,2334.19,32720,Ivy
5198,Peter Landry,3/2/1965,92230.04,619.05,14503.54,Marvel
5199,Danielle Mcdonald,4/22/1953,69851.35,761.29,40216.68,Marvel
5200,Jo Torres,7/9/1986,74220.57,4353.1,33819.02,Ivy
5201,Jennifer Flores,12/5/1985,66312.35,4822.7,32866.72,John
5202,Paul Mays,9/14/1976,33581.59,3597.84,21620.42,Currie
5203,Madison Reyes,5/2/1947,46300.1,2139.66,48133.85,Ivy
5204,Jeffrey Leon,12/24/2002,64440.12,4723.7,14435.27,Currie
5205,Judy Stein,1/19/1947,51716.47,3482.61,29307.57,Marvel
5206,Darryl Schneider,5/10/1997,42723.45,4299.5,16143.7,Currie
5207,Michael Craig,5/2/1999,65289.3,3946.34,37495.43,John
5208,Kaitlin Ellis,2/21/2002,52596.69,2206.13,3341.78,Currie
5209,Jenna Benson,4/1/1968,48067.54,2654.16,3248.8,Marvel
5210,Thomas Taylor,6/20/1983,62478.98,1337.59,40732.19,Marvel
5211,Darren Trevino,2/8/1966,39329.9,1814.06,22279.14,Marvel
5212,Thomas Huffman,6/28/1991,94942.2,4001.57,17717.82,Marvel
5213,Jesse Evans,3/19/1984,90739.15,4522.9,30768.82,Marvel
5214,Teresa Guerrero,8/22/1956,79533.44,3760.07,35393.07,John
5215,Joseph Jones,4/24/1987,37434.97,2593.28,10858.87,Marvel
5216,Chelsey Marks,11/9/1982,84311.41,889.29,10086.13,Ivy
5217,Kelly Bernard,3/1/1944,86557.01,756.27,47949.39,John
5218,Maria Duncan,3/24/1968,83743.52,2184.47,29893.55,Currie
5219,Mark Robinson,8/5/1947,37977.61,2587.2,20115.71,Marvel
5220,Julie Green,4/16/1946,75073.56,3241.04,40270.64,Currie
5221,Yesenia Smith,6/18/1962,88402.74,529.2,26732.79,Marvel
5222,Justin Mckinney,11/13/2005,70414.74,4953.75,12841.48,Ivy
5223,Jeffrey Nelson,3/21/1945,75248.52,2137.72,11130.03,Currie
5224,Cynthia Ayers,11/2/1980,62085.44,4316.43,20446.1,John
5225,William Taylor,5/9/1970,67009.51,2907.35,43134.9,Marvel
5226,Mr. David Wood,11/21/1972,32406.38,1086.98,4010.95,John
5227,Mason Trevino,7/27/1964,74727.41,4089.04,11707.77,John
5228,Andrew Beck,2/2/1994,35701.3,3694.22,44764.44,Marvel
5229,Robert Morgan,3/8/1988,60451.02,2873.46,6964.99,Marvel
5230,Elizabeth Beck,8/28/1947,50485.86,2815.49,31851.66,John
5231,Gabrielle Munoz,1/20/1971,68179.96,893.66,11462.06,Currie
5232,Matthew Johnson,11/5/2005,39339.14,3451.32,30687.48,Currie
5233,Michael Moore,4/27/1944,78415.04,4600.6,19772.1,Currie
5234,Alexandria Walker,7/23/1992,85650.81,919.6,5982.17,John
5235,Noah Johnson,1/28/1987,41434.81,1685.8,29541.28,Marvel
5236,Tara Simmons,4/15/1962,37301.92,4560.39,34469.09,John
5237,Patricia Williams,5/19/1964,40186.08,1779.55,34333.36,Currie
5238,Brooke Thomas,1/10/1980,91398.93,3442.75,32214.69,John
5239,Laura Lynch,9/13/1950,66973.25,2906.68,25511.01,Ivy
5240,Patrick Watson,1/27/1996,62708.27,3183.47,26454.16,Currie
5241,Rachel Cooper,9/13/1984,37469.83,2371.05,32146.37,Marvel
5242,Melanie Conway,6/26/1986,75468.92,1849.96,34822.71,Ivy
5243,Jacqueline Parker,8/14/1971,90759.97,718.4,33088.96,Currie
5244,Christian Huffman,4/18/1956,87973.01,3849.26,29760.33,Marvel
5245,Kimberly Gay,7/3/1990,73823.83,3857.42,8636.11,Ivy
5246,Jacob Dixon,3/29/1999,35269.51,3518.27,11320.21,Ivy
5247,Allison Gonzalez,12/16/1950,37867.79,3396.35,13750.98,Marvel
5248,Jasmine Randall,6/20/1961,33451.63,1596.73,46063.42,Currie
5249,Bruce Cantu,2/22/1980,48023.55,600.55,38210.36,Currie
5250,Jaime Garcia,1/21/1991,39496.3,4139.22,28090.47,Ivy
5251,Danielle Williams,7/20/1992,48203.36,2710.12,13350.79,Currie
5252,Clarence Luna,9/2/1949,56954.06,1880.77,6433.68,Currie
5253,Bryan Martinez,4/1/1998,96008.79,958.69,45039.2,John
5254,John Parker,4/30/1961,72726.32,782.25,44740.63,John
5255,Zachary Young,2/20/1947,88448.16,2069.9,6424.08,Marvel
5256,Jennifer Munoz,11/19/1984,79724.61,4121.32,40063.62,Currie
5257,Mark Jenkins,6/28/1955,37875.22,4634.26,22885.61,Ivy
5258,Brittany Stewart,6/20/1981,81514.43,4535.38,16874.38,Marvel
5259,Cathy Trujillo,5/23/1975,49256.92,4640,37216.12,Ivy
5260,James Aguilar,4/28/1962,74737.55,4584.76,31102.15,Ivy
5261,Christopher James,12/30/1957,53867.34,2872.51,39221.48,John
5262,Amy Arroyo,6/1/2003,99837.06,1487.37,4642.11,Ivy
5263,Laurie Tucker,12/29/1987,48448.6,4091.21,16610.76,Marvel
5264,Kelly Fields,9/19/2004,49539.13,1461.71,16646.53,Ivy
5265,Natalie Mcclain,1/9/1945,95147.06,1702.43,17157.9,Ivy
5266,Melissa Goodwin,12/25/1954,31725.11,1549.64,25621.51,Marvel
5267,Joel Graham,12/10/1975,78768.23,2817.42,14867.68,Currie
5268,Alicia Keith,1/21/2002,80772.85,1948.22,22774.8,John
5269,James Hunt,1/28/1948,88546.5,1193.7,19021.1,John
5270,Regina Hicks,9/20/1976,98210.75,2539.28,37029.51,Marvel
5271,Madison Roberts,4/12/1968,98292.13,4432.58,30571.54,Ivy
5272,Steven Anderson,1/18/1948,34569.37,3067.49,33027.84,Currie
5273,Joshua Jones,4/7/1990,87528.75,4452.51,11318.61,John
5274,Mitchell Mills,4/4/1998,75241.7,1381.42,16949.61,John
5275,Andrew Moreno,8/22/1991,75313.95,1251.38,2037.11,Currie
5276,Angela Beck,3/31/1950,38984.49,3090.1,6310.36,Ivy
5277,Barbara Henderson,9/5/1948,75513.1,2584.98,13987.66,Marvel
5278,Juan Rodriguez,12/22/1949,98773.78,3470.78,4207.72,Marvel
5279,Julie Wells,7/25/2001,93827.3,4075.82,30528.99,John
5280,Tim Yoder,2/1/1989,60739.15,3880.88,49908.38,Marvel
5281,Casey Daniels,8/7/1970,32796.36,4740.18,5939.95,Ivy
5282,Tony Odonnell,3/19/1978,55360.54,2292.15,41240.28,Currie
5283,Taylor Lee,11/29/2003,87847.32,1428.74,6822,Ivy
5284,Becky Martin,4/19/1994,79104.94,2979.11,33825.79,John
5285,Christopher Chase,3/15/1965,62154.06,998.34,32514.72,Currie
5286,Marc Hart,12/10/1950,33857.11,1799.83,45233.13,Ivy
5287,Christopher Navarro,10/11/1953,59882.63,1435.5,6583.34,Marvel
5288,Ellen Daniels,6/12/1968,62831.75,2284.54,16456.78,John
5289,Emily Johnson,10/10/1957,94998.89,1000.47,5448.21,Currie
5290,Haley Anderson,12/30/1979,74876.03,643.29,20961.78,Ivy
5291,Gina Stevens,3/12/2001,51815.7,3455.57,45668.07,John
5292,Ian Gray DDS,1/11/1944,66772.28,3246.12,39294.63,Currie
5293,Leslie Morgan,9/2/1989,34623.87,3687.62,36422.1,Marvel
5294,Brittany Dixon,7/5/1999,98079.78,3471.74,27118.35,Currie
5295,Cody Molina,4/4/1997,55204.19,1014.33,44290.8,John
5296,Matthew Lambert,4/7/1948,63450.71,1809.85,23022.65,Ivy
5297,Jeremiah Marshall,9/29/1982,54869.88,1082.87,8334.6,John
5298,Justin Gonzales,2/21/2002,77775.82,4293.38,42041.68,Marvel
5299,Troy Thompson,2/21/1975,76356.25,3861.07,14702.28,Marvel
5300,Kelly Howard,6/28/1950,80072.56,1406.87,3628.04,Currie
5301,Kimberly Price,11/4/1964,48770.03,2035.89,7175.86,Currie
5302,Juan Torres,11/5/1969,52096.79,4849.77,30843.89,Currie
5303,Michael Pace,1/8/1957,38767.59,3173.72,30747.02,Ivy
5304,Candice Hawkins,7/25/1984,75885.7,4105.2,13748.98,Currie
5305,Austin Edwards,8/16/1996,32785.8,1690.66,36631.83,Ivy
5306,Denise Adams,6/9/2005,71837.76,1445.24,38908.37,John
5307,Ryan Raymond,11/30/1971,90878.71,4027.63,46104.63,Marvel
5308,Ryan Burnett,5/5/1960,92358.25,3586.43,29661.94,Ivy
5309,Evan Barnes,11/24/1968,61432.64,3564.4,39191.74,John
5310,Christopher Mason,10/5/2005,62151.26,2986.86,37901.88,Ivy
5311,Sabrina Chavez,12/13/1968,35387.84,3036.1,13632.64,Ivy
5312,Collin Barajas,8/13/1969,76953.55,3810.64,16201.07,John
5313,Elizabeth Smith,9/16/1994,87488.16,1715.01,24445.64,Marvel
5314,Monica Willis,12/28/1969,47125.85,2087.46,1932.91,Currie
5315,Ashley Reyes,10/13/1998,59491.06,4422.37,15572.49,Ivy
5316,Kevin Chavez,7/21/1956,88718.75,1889.89,24220.26,Ivy
5317,Ryan Mendez,7/9/1967,91398.43,2958.39,6295.4,John
5318,James Fuller,12/23/1986,47022.6,3661.88,7187.52,John
5319,Victoria Mccullough,11/14/1993,68539.94,4999.66,23698.6,John
5320,Grace Clayton,12/31/1963,43474.52,2458.81,36817.29,Marvel
5321,Ronald Mcfarland,6/5/1963,37131.51,2426.42,41853.7,Marvel
5322,Stefanie Gates,8/4/1953,93778.44,4291.65,27769.38,Currie
5323,Franklin Mason,10/2/1971,87435.53,4124.76,24262.7,Marvel
5324,Justin Jones,10/6/1974,83202.44,3789.84,19829.75,Marvel
5325,Christopher Gordon,7/26/1943,33413.64,2584.53,10454.5,Marvel
5326,Anthony Martinez,10/4/1960,89061.02,1957.73,8181.54,John
5327,Brenda Cobb MD,5/13/1986,60663.09,3239.29,39802.93,John
5328,Melissa Griffin,6/19/1979,53967.66,4443,23785.32,Marvel
5329,Dillon Brown,7/3/1979,68253.35,4477,39725.69,John
5330,Carla Mccullough,10/6/1980,36394.73,988.24,35500.07,Marvel
5331,Bethany Vaughn,9/15/1982,82965.26,2427.58,10500.9,Marvel
5332,Shaun Christensen,3/7/1964,70770.46,2591.25,26005.06,Marvel
5333,Theodore Collier,3/29/1965,43061.31,4899.27,22756.81,Marvel
5334,Michael Long,2/22/1980,43176.25,3550.99,21769.8,Currie
5335,Shawna Strong,6/4/1961,42897.41,2332.61,27585.98,Marvel
5336,Betty Parsons,9/19/1996,33990.17,617.26,49122.01,John
5337,Edward Carter,7/15/2003,71145.89,3044.23,40832.13,Ivy
5338,Michael Richard,11/24/2004,88824.37,932.34,45281.91,Marvel
5339,Douglas Marks,2/7/1979,31224.87,4255.02,2452.34,John
5340,Nathan Hernandez,2/26/1995,33430.33,3886.33,7876.48,Currie
5341,Ashley Ford,11/12/1977,70093.92,2572.29,5153.42,John
5342,Rebekah Dean,6/28/1970,87364.7,2431.45,13898.32,Currie
5343,Felicia Fletcher,6/8/1946,52871.72,4538.03,22652.73,Currie
5344,Kim Jackson,4/17/1984,54473.01,1798.06,32460.61,Ivy
5345,Whitney Woodward,8/26/1996,71744.25,1620.59,25540.73,Ivy
5346,Marc Anderson,1/5/1992,49194.9,4726.39,45256.01,Marvel
5347,Andrew Thompson,2/17/1972,31862.59,4141.61,47052.94,Marvel
5348,Shelby Griffin,12/25/1991,81466,4192.82,9012.53,John
5349,Deborah Brown,6/4/1984,73795.49,1378.37,42792.73,Currie
5350,Amy Wilson,4/10/1980,70652.92,1144.83,24604.39,John
5351,Mr. David Leach,2/3/1968,81917.89,617.13,23213.14,John
5352,Cynthia Allen,5/19/1966,77266.16,1566.69,39462.03,Marvel
5353,Tonya Johnson,12/26/1952,44411.74,3983.86,5563.88,Currie
5354,Christine Hampton,2/22/1956,54673.67,1580.17,44242.16,Ivy
5355,Amanda Rios MD,3/4/1952,38827.71,3780.96,33872.3,John
5356,Danielle Johnson,4/24/1962,39089.99,1633.59,43887.82,Marvel
5357,Richard Smith,1/24/1993,77333.7,2278.82,49729.4,Ivy
5358,Christine Bishop,2/22/1970,90102.01,4924.23,26382.22,Ivy
5359,Mark Johnson,7/17/1954,97391.28,1601.65,5569.85,Ivy
5360,David Garcia,2/25/1982,73984.3,2193.67,9159.67,Marvel
5361,Sara Johnson,6/22/1950,42887.09,1854.89,16857.29,Marvel
5362,Nancy Smith,7/21/1965,37395.52,993.31,6074.09,John
5363,Lindsey Campbell,12/11/2003,86899.57,2704.52,40951.75,Marvel
5364,Karen Smith,9/9/1972,70512.95,2204.11,15546.52,Marvel
5365,Carrie Decker,11/25/1963,73279.95,3626.99,48818.42,Marvel
5366,Katherine Rocha,12/12/2005,84702.35,4179.18,35426.98,John
5367,Erin Shaw,1/4/1993,79229.41,2949.12,9498.09,Currie
5368,Troy Russo,8/7/1949,88412.08,644.88,24326.09,Marvel
5369,Paul Lee,2/4/2002,33934.97,3285.15,23877.33,Ivy
5370,Jennifer Thompson,4/19/1963,82326.44,749.26,25133.07,Ivy
5371,Michael Franklin,7/29/1944,89559.69,3273.6,27248.87,John
5372,Samantha May,2/2/1979,50029.45,3582.63,2527.48,Ivy
5373,Shane Ward,1/24/1964,74831.31,1389.95,34628.76,John
5374,Spencer Floyd,6/19/1960,51991.34,4187.06,24872.4,John
5375,Ethan Fisher,2/16/1956,97057.97,4599.88,39757.3,Currie
5376,Mark Foley,5/4/1985,32339.65,4158.89,40952.13,Currie
5377,Christina Hill,5/6/1987,70585.5,1872.99,12296.22,Marvel
5378,Maria Jones,9/12/1988,41655.25,3139.89,3372.72,Marvel
5379,Justin Oconnell,5/2/1986,79855.41,4616.67,35458.46,Ivy
5380,Lisa Bell,9/11/1945,42312.32,1942.99,48910.38,Ivy
5381,Mark Hubbard,3/10/1954,46476.83,4190.13,22886.24,Currie
5382,Mrs. Linda Stuart MD,2/25/2005,64605.96,542.64,13721.03,Currie
5383,Rachel Camacho,7/27/1969,94038.45,516.41,8676.92,John
5384,Amy Benton,5/6/1943,44820.01,3918.7,15084.83,Currie
5385,Hector Stephens,6/12/1949,40096.8,3926.51,17068.06,Marvel
5386,Curtis Bautista,10/9/1990,83128.38,4050.4,21769.86,Currie
5387,Becky Turner,7/17/1987,65043.37,4685.12,33114.95,John
5388,Matthew Benson,10/4/1980,93824.96,1030.58,14384.99,Currie
5389,Molly Park,4/21/1967,40263.02,1543.93,3497.86,Ivy
5390,Lisa Williams,5/23/1959,75214.95,4566.76,19290.65,Marvel
5391,Tracy Cunningham,9/24/1964,46301.54,1297.56,42925.85,Ivy
5392,Teresa Bird,10/16/1993,40973.23,3570.03,25419.22,Marvel
5393,Stephanie Munoz,6/29/2000,77840.06,2887.08,48274.4,John
5394,Charles Moreno DVM,10/18/1994,71557.92,874.37,25677.46,John
5395,Stacie Ramos,10/23/1943,82837.92,1783.69,14519.04,Currie
5396,Rick Campbell,4/7/1948,51662.38,2841.67,10472.39,Currie
5397,Jillian Gonzalez,12/7/1965,61358.02,4335.58,35031.7,Currie
5398,Nicole Sanchez,9/22/1960,58383.02,3683.92,27282.68,John
5399,Chad Lucas,4/21/1958,98886.26,3298.47,30595.95,Currie
5400,John Campbell,5/9/1955,50457.43,2732.15,38001.21,Currie
5401,Sandra Travis,6/23/1945,50637.21,1844.08,36569.27,Currie
5402,Allison Brooks,9/18/1946,54818.37,1036.6,3124.8,Marvel
5403,Timothy Walter,7/24/1994,69521.59,2340.84,40326.02,Currie
5404,Regina Valencia,12/9/1988,47662.59,628.33,27102.46,John
5405,Chris Wolf,3/31/1951,94070.3,1449.75,20193.72,Ivy
5406,Kirsten Brown DVM,3/1/1988,48597.99,2446.18,27338.45,John
5407,Michelle Bryant,9/29/2003,92707.1,2383.72,31010.12,Currie
5408,Debbie Wall,8/4/1957,37243.25,699.33,8325.81,Currie
5409,Colleen Anderson,3/4/1992,75959.39,3150.77,21453.35,Currie
5410,Kristy Rogers,12/25/1962,93488.99,2973.58,17443.72,Ivy
5411,Brooke Stanton,5/26/1972,41812.46,851.47,18170.04,Ivy
5412,Eduardo Miller,9/4/1992,97782.89,4744.23,5475.41,Marvel
5413,James Peterson,8/28/1943,61701.84,947.22,8832.33,Ivy
5414,James Rhodes,12/1/1960,96200.06,4346.75,8929.77,Marvel
5415,Ryan Jacobs,11/27/1967,77377.4,501.39,19288.01,John
5416,Rachel Turner,8/21/1988,51111.08,4470.26,44830.09,John
5417,Deborah Fitzgerald,3/22/1949,43181.18,588.74,11095.34,Ivy
5418,Jeffrey Reynolds,8/16/1944,51261.45,3910.15,21393.43,Marvel
5419,Nicholas Smith,3/13/1953,36511.22,2127.61,16268.86,Currie
5420,Jacob George,4/19/1975,40070.76,3821.98,39581.78,Ivy
5421,Susan Kidd,8/29/1961,37326.23,2307.85,3456.2,Ivy
5422,Melissa Schultz,6/22/1986,59606.05,819.09,10630.63,Marvel
5423,Tara Mcmahon,1/4/1960,85690.49,3953.78,11321.44,Marvel
5424,Jordan Wall,8/10/1989,39896.85,820.64,49655.18,Marvel
5425,Holly Whitehead,6/5/1973,39122.43,4649.54,28967.98,John
5426,Thomas Mueller,6/17/1948,75040.03,729.38,7808.95,Currie
5427,Elizabeth Contreras,4/19/1987,43802.81,2656.96,14337.76,Currie
5428,Amy Davis,12/10/1988,36832.7,3753.65,9223.28,Ivy
5429,Allison Sanchez,9/10/1961,41679.4,2269.61,7105.62,John
5430,Melissa Ramirez,12/10/1944,94661.2,1477.55,40061.92,Currie
5431,Monica Estrada,4/6/1958,87502.99,3915.91,25291.88,Currie
5432,Ian Moore,9/4/1994,54784.52,4029.33,31929.3,Marvel
5433,Joseph Carroll,2/15/1958,75907.45,4652.13,17231.31,Currie
5434,Daniel Dudley,9/11/2000,67609.3,2192.74,28131.06,Currie
5435,Anna Mcdowell,9/22/1985,77398.7,2778.13,13620.88,Ivy
5436,Kimberly Chung,9/11/1968,77786.98,2134.08,16093.78,Currie
5437,Brandon Hardy,10/3/1976,74011.38,1656.87,32959.66,Currie
5438,Keith Snyder,9/5/1985,48627.1,3879.65,8367.16,John
5439,John Lowery,1/11/2001,32730.45,2028.43,31243.87,Currie
5440,Rachel Weber,8/13/1995,61889.67,2426.67,42759.51,Currie
5441,Angel Edwards,12/15/1984,92368.17,2316.53,6900.74,Marvel
5442,Michelle Buckley,4/27/1988,69864.81,3706.98,44975.6,John
5443,Lisa Harris,12/25/1956,88267.37,4630.08,4892.84,Currie
5444,Sandra Brown,8/10/1965,99413.7,3500.4,18096.55,Ivy
5445,Eric Castro,11/6/1953,41453.13,2622.12,30914.96,Ivy
5446,Eddie King,9/5/1951,78424.43,4006.42,28411.32,John
5447,Joshua Oconnor,5/30/1957,77200.55,3384.37,5723.16,John
5448,Richard Griffin,2/21/1950,98596.88,772.75,40146.75,John
5449,Robert Obrien,12/25/1999,98992.05,930.49,48684.51,John
5450,Nicholas Cervantes,11/19/1979,78067.5,670.63,9880.19,Currie
5451,Angela Thomas,3/20/1972,47053.04,2555.67,44861.42,Currie
